nama_video,label,jumlah_orang_per_frame,avg_speed,overlap_count
RfFGwwhG_0,NonFight,"[4, 4, 2, 1, 1, 2, 2, 4, 3, 3, 3, 1, 0, 3, 2, 3]","[0.0, 0.19812752306461334, 0.13209789991378784, 0.1724797636270523, 0.15760894119739532, 0.12359271943569183, 0.12968826293945312, 0.1540728509426117, 0.15062926709651947, 0.11225558072328568, 0.06429261714220047, 0.09016576409339905, 0.09782971441745758, 0.06863895058631897, 0.055541280657052994, 0.06840929388999939]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
RfqBhe5z_0,NonFight,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 5, 3]","[0.0, 2.484426975250244, 2.3552515506744385, 1.8909783363342285, 1.2872487306594849, 0.8999489545822144, 1.046721339225769, 0.5339543223381042, 0.6342611312866211, 0.8541405200958252, 0.6122088432312012, 1.0653038024902344, 0.7798709869384766, 0.5141993761062622, 0.552087664604187, 0.53452068567276]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0]"
RFUr2krY_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[0.0, 4.658950328826904, 5.657425403594971, 6.191202163696289, 8.592510223388672, 0.17026396095752716, 7.443587303161621, 8.061030387878418, 6.671894550323486, 6.822022914886475, 6.168095111846924, 6.601931571960449, 5.373408794403076, 0.24669624865055084, 0.25180861353874207, 0.15239544212818146]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
RGIpCpdlzI8_0,NonFight,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]","[0.0, 0.28577250242233276, 0.29086896777153015, 0.3354387879371643, 0.41382303833961487, 0.3867425322532654, 0.3050404489040375, 0.37633204460144043, 0.6724711656570435, 0.41884395480155945, 0.1439507007598877, 0.3686373233795166, 0.5705121755599976, 0.6176362633705139, 0.42239728569984436, 0.22441764175891876]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
RGIpCpdlzI8_1,NonFight,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.15823355317115784, 0.32871904969215393, 0.509265124797821, 0.5868117809295654, 0.4111361503601074, 0.22496439516544342, 0.14410994946956635, 0.20720045268535614, 0.2960151731967926, 0.1934291422367096, 0.18427617847919464, 0.11602820456027985, 0.10428651422262192, 0.19392628967761993, 0.14795145392417908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ri_poPbOu-k_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 1, 2, 1, 2, 2, 3]","[0.0, 0.1149827390909195, 0.06925512105226517, 0.13940627872943878, 0.059362221509218216, 0.2309659719467163, 0.5342910289764404, 1.4210232496261597, 1.5900920629501343, 1.2510159015655518, 0.8775833249092102, 2.0250906944274902, 2.5816469192504883, 2.689129590988159, 2.4763588905334473, 1.5646573305130005]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
Ri_poPbOu-k_1,NonFight,"[2, 3, 5, 5, 5, 3, 5, 2, 3, 2, 2, 3, 3, 3, 3, 2]","[0.0, 0.26874321699142456, 0.230705127120018, 0.2604561150074005, 0.1984202265739441, 0.30907702445983887, 0.29567646980285645, 0.18245792388916016, 0.33846524357795715, 0.18371440470218658, 0.2537618577480316, 0.17127364873886108, 0.2665328085422516, 0.222445547580719, 0.2791401147842407, 0.1617322862148285]","[0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
Ri_poPbOu-k_2,NonFight,"[0, 0, 1, 1, 2, 0, 1, 1, 4, 0, 0, 0, 0, 4, 0, 1]","[0.0, 0.1484796106815338, 0.05784410983324051, 0.13882111012935638, 0.14456570148468018, 0.3162844777107239, 0.09768650680780411, 0.21317309141159058, 0.13797059655189514, 0.12119375169277191, 0.11606337875127792, 0.08801668137311935, 0.2001783400774002, 0.48668259382247925, 0.912100613117218, 0.28576964139938354]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0]"
rjHXmq47_0,NonFight,"[0, 0, 1, 1, 1, 3, 2, 1, 0, 1, 2, 0, 0, 1, 2, 1]","[0.0, 0.8618061542510986, 0.8332621455192566, 0.9536685347557068, 0.9895557761192322, 0.9950366020202637, 1.027793288230896, 1.0397017002105713, 1.000087022781372, 1.1525431871414185, 1.0732543468475342, 1.225733995437622, 1.1881036758422852, 1.3990111351013184, 1.3809576034545898, 1.1147979497909546]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
RNOSWjgC_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.31091755628585815, 0.24607878923416138, 0.2226051539182663, 0.2130586951971054, 6.656210422515869, 1.2654778957366943, 1.2931904792785645, 1.443481206893921, 1.4105314016342163, 0.7599893808364868, 0.45614349842071533, 0.3247939646244049, 0.5422688126564026, 0.8939774632453918, 1.3559222221374512]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rp9hJAQE_0,NonFight,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0.0, 0.11132010072469711, 0.09325297921895981, 0.09052708745002747, 0.10789444297552109, 0.09869376569986343, 0.10060257464647293, 0.1235678642988205, 0.1309487223625183, 0.17356400191783905, 0.1782594472169876, 0.15405693650245667, 0.18034927546977997, 0.15002596378326416, 0.17879854142665863, 0.15485654771327972]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
RPESrVE2_0,NonFight,"[2, 2, 2, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.4226698875427246, 0.23486648499965668, 0.29632169008255005, 0.24010460078716278, 0.24744217097759247, 0.18248510360717773, 0.12912443280220032, 0.07576021552085876, 0.06954821199178696, 0.07871421426534653, 0.07078064978122711, 0.0459357388317585, 0.05566234514117241, 0.059797268360853195, 0.057255662977695465]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
RQbYptdw_0,NonFight,"[3, 4, 4, 3, 3, 4, 5, 4, 4, 3, 3, 3, 5, 4, 3, 4]","[0.0, 0.7368537783622742, 0.5141245126724243, 0.6377241015434265, 0.8140434622764587, 0.9666323661804199, 0.8650271892547607, 1.0006380081176758, 0.8748030662536621, 0.6162009239196777, 0.6167952418327332, 0.540522575378418, 1.1165589094161987, 1.0238819122314453, 0.8443344235420227, 1.1381922960281372]","[0, 2, 2, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
RR23nrP0_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.10722149163484573, 0.04116956517100334, 0.055113308131694794, 0.030231686308979988, 0.06778103858232498, 0.06974196434020996, 0.06865387409925461, 0.045831698924303055, 0.0478518083691597, 0.08785859495401382, 0.08454392850399017, 0.06116669997572899, 0.0677194818854332, 0.06276717782020569, 0.043617501854896545]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rRbZUKgk_0,NonFight,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","[0.0, 0.06942947208881378, 0.030761277303099632, 0.0304928719997406, 0.030486933887004852, 0.026076456531882286, 0.028235318139195442, 0.022420618683099747, 0.021078528836369514, 0.014151039533317089, 0.044354937970638275, 0.024219481274485588, 0.02643458917737007, 0.02990090288221836, 0.027506154030561447, 0.03142368793487549]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rSGIFH7n_0,NonFight,"[3, 4, 4, 6, 5, 6, 5, 4, 4, 4, 5, 5, 6, 5, 5, 5]","[0.0, 0.12506714463233948, 0.1348869651556015, 0.26778486371040344, 0.19330112636089325, 0.1702055186033249, 0.139945849776268, 0.14922285079956055, 0.09791931509971619, 0.16112175583839417, 0.12275746464729309, 0.18265852332115173, 0.19109055399894714, 0.32305946946144104, 0.31336018443107605, 0.4435892105102539]","[0, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]"
rSumd9HEmrA_0,NonFight,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0.0, 1.9775183200836182, 2.6707539558410645, 6.212308883666992, 3.8766708374023438, 9.821089744567871, 8.072574615478516, 10.199236869812012, 13.534444808959961, 5.97193717956543, 6.3626708984375, 11.019611358642578, 7.030520915985107, 12.47921371459961, 11.309049606323242, 12.736268043518066]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
RUwo8c4s_0,NonFight,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0]","[0.0, 0.19908380508422852, 0.1934652477502823, 0.10408362001180649, 0.15326619148254395, 0.13137222826480865, 0.15988650918006897, 0.06005038693547249, 0.05282147228717804, 0.20500540733337402, 0.22714950144290924, 0.1462336927652359, 0.12631608545780182, 0.2059972584247589, 0.2085152566432953, 0.17374557256698608]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
RVV3lolZ_0,NonFight,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 2, 1, 2, 2, 2]","[0.0, 0.8292127251625061, 0.47045430541038513, 0.16488239169120789, 0.3705044686794281, 0.6491016745567322, 0.9812167286872864, 0.4921572804450989, 0.17095698416233063, 0.2322470098733902, 0.2720029056072235, 0.39617395401000977, 0.42659154534339905, 0.537622332572937, 0.586948037147522, 0.6650989055633545]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rYE6iUUF_0,NonFight,"[2, 3, 3, 4, 3, 3, 1, 3, 2, 3, 3, 3, 1, 3, 1, 1]","[0.0, 0.16227751970291138, 0.10812835395336151, 0.1890377253293991, 0.442597359418869, 0.7870190143585205, 1.307869553565979, 1.6595051288604736, 1.6085288524627686, 0.8162429928779602, 0.6137974262237549, 0.5063908100128174, 0.6891420483589172, 0.8341078162193298, 0.2770457863807678, 0.1503429263830185]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0]"
s-jW4cyavW0_0,NonFight,"[4, 4, 3, 5, 5, 0, 2, 5, 3, 3, 5, 5, 6, 4, 7, 5]","[0.0, 0.8066721558570862, 0.5456592440605164, 0.5452464818954468, 0.5695457458496094, 0.5749107003211975, 0.4886414110660553, 0.41855040192604065, 0.4126502275466919, 0.3928350508213043, 0.3523077964782715, 0.26429641246795654, 0.5565921664237976, 0.3949299156665802, 0.697661817073822, 0.2425992339849472]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1]"
s-jW4cyavW0_1,NonFight,"[8, 9, 7, 9, 7, 9, 9, 10, 9, 8, 8, 9, 10, 11, 9, 8]","[0.0, 0.33676818013191223, 0.339250773191452, 0.2643256187438965, 0.29529258608818054, 0.3747222423553467, 0.36837509274482727, 0.32942232489585876, 0.48543086647987366, 0.4872957766056061, 0.40900710225105286, 0.4328674376010895, 0.2787403166294098, 0.35742148756980896, 0.21306191384792328, 0.2818814516067505]","[1, 2, 0, 2, 0, 6, 2, 4, 3, 3, 4, 2, 3, 5, 1, 1]"
s2S2nIWk_0,NonFight,"[5, 2, 4, 1, 1, 4, 4, 3, 2, 2, 2, 1, 1, 2, 2, 2]","[0.0, 1.931471347808838, 1.3053979873657227, 0.8420696258544922, 0.6479121446609497, 0.6750863194465637, 0.6049005389213562, 0.42384618520736694, 0.38185521960258484, 0.3589152991771698, 0.35341331362724304, 0.25508245825767517, 0.2821277976036072, 0.28530076146125793, 0.31903672218322754, 0.4663268029689789]","[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
S5dmvVF4_0,NonFight,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0.0, 0.1569734811782837, 0.20540007948875427, 0.1157619059085846, 0.2942750155925751, 0.21852363646030426, 0.09451276808977127, 0.2101259082555771, 0.30490103363990784, 0.20722395181655884, 0.3586403429508209, 0.21110586822032928, 0.14584369957447052, 0.27278247475624084, 0.3583333492279053, 0.3627620339393616]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
s83GiLts_0,NonFight,"[1, 3, 2, 3, 3, 3, 4, 3, 2, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.1320287138223648, 0.1286943107843399, 0.10918091982603073, 0.17140091955661774, 0.13399207592010498, 0.1659718006849289, 0.19931432604789734, 0.12239780277013779, 0.12476994842290878, 0.15831361711025238, 0.12747104465961456, 0.1499728411436081, 0.12195812165737152, 0.10704319924116135, 0.08200374245643616]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SaIUKN4N_0,NonFight,"[2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 0, 1, 1, 1, 2, 2]","[0.0, 0.2220991551876068, 0.11282075196504593, 0.17917683720588684, 0.12777452170848846, 0.14918851852416992, 0.11429563909769058, 0.15685124695301056, 0.11735593527555466, 0.16448473930358887, 0.10840943455696106, 0.11025530844926834, 0.07697828859090805, 0.0867801234126091, 0.06127164885401726, 0.07041700184345245]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]"
SCnBiAteLVI_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.09256742149591446, 0.04138641431927681, 0.08004271984100342, 0.041971977800130844, 0.028118574991822243, 0.028542038053274155, 0.0746563971042633, 0.03374873846769333, 0.06679908186197281, 0.03612559288740158, 0.04916325956583023, 0.043421562761068344, 0.04846002906560898, 0.052123937755823135, 0.05948817729949951]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SCnBiAteLVI_1,NonFight,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1]","[0.0, 0.20505833625793457, 0.202326700091362, 0.7800129652023315, 0.9473456740379333, 0.30480650067329407, 0.1935502141714096, 0.1934034824371338, 0.2297513335943222, 0.24119842052459717, 0.21656492352485657, 0.26579543948173523, 0.15587788820266724, 0.38026270270347595, 0.21775515377521515, 0.27825891971588135]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SCnBiAteLVI_2,NonFight,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.31338080763816833, 0.7042354941368103, 0.5747527480125427, 0.6888192892074585, 0.3740120530128479, 21.258644104003906, 13.298187255859375, 0.5728979706764221, 0.5169073343276978, 1.4210268259048462, 1.668208122253418, 1.252863883972168, 0.6076653599739075, 0.5776473879814148, 25.209707260131836]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sHa6YZW9_0,NonFight,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4]","[0.0, 0.14330147206783295, 0.15582647919654846, 0.13585856556892395, 0.07757449150085449, 0.06544790416955948, 0.04038187861442566, 0.04036886990070343, 0.09178457409143448, 0.05057963728904724, 0.05094055458903313, 0.04120771959424019, 0.02506793849170208, 0.0433390773832798, 0.05580441653728485, 0.024470917880535126]","[3, 0, 2, 2, 3, 3, 3, 3, 3, 2, 2, 2, 1, 1, 0, 2]"
sIbVwIO0_0,NonFight,"[4, 3, 3, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 3]","[0.0, 0.28124329447746277, 0.31221580505371094, 0.29312992095947266, 0.2639111578464508, 0.2441490888595581, 0.1647634357213974, 0.22174611687660217, 0.18507570028305054, 0.25907403230667114, 0.24513521790504456, 0.2659912705421448, 0.3466038405895233, 0.3185807764530182, 0.29087045788764954, 0.281177818775177]","[2, 3, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3]"
SJ9WphBI_0,NonFight,"[2, 2, 2, 2, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.42190349102020264, 0.23304641246795654, 0.29696890711784363, 0.24193298816680908, 0.24427424371242523, 0.17752525210380554, 0.12771672010421753, 0.07287338376045227, 0.07126322388648987, 0.07293590903282166, 0.0684150755405426, 0.04439450800418854, 0.05468767136335373, 0.05682532116770744, 0.05664876475930214]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
skycjZcE_0,NonFight,"[10, 14, 15, 17, 16, 13, 14, 11, 12, 12, 14, 11, 10, 11, 12, 12]","[0.0, 1.5149881839752197, 2.4199655055999756, 2.584635019302368, 1.644048810005188, 1.7474576234817505, 1.8591734170913696, 1.8889615535736084, 1.5164114236831665, 1.372296929359436, 1.129772424697876, 0.8756439089775085, 0.7635228633880615, 0.8241453766822815, 0.6475467681884766, 0.7297372817993164]","[0, 0, 1, 2, 1, 1, 2, 0, 1, 2, 3, 0, 0, 0, 2, 0]"
sLOqgf6N_0,NonFight,"[10, 9, 9, 8, 8, 9, 9, 8, 9, 9, 10, 10, 11, 8, 7, 6]","[0.0, 3.5155673027038574, 1.156325340270996, 0.8690804839134216, 1.2416926622390747, 0.8374495506286621, 0.36008691787719727, 0.5834172368049622, 1.5978790521621704, 1.9048333168029785, 0.6568011045455933, 1.7575021982192993, 1.9205344915390015, 2.033895492553711, 2.326540946960449, 2.4109859466552734]","[3, 2, 1, 1, 1, 2, 2, 1, 1, 2, 4, 2, 3, 1, 1, 1]"
snhUvpXC_0,NonFight,"[0, 0, 0, 0, 1, 2, 2, 3, 2, 3, 2, 3, 3, 4, 3, 3]","[0.0, 1.140354412461353e-12, 2.2925395644899683e-14, 2.2925395644899683e-14, 2.647341728210449, 3.755523681640625, 2.180187225341797, 1.8615370988845825, 0.8943923115730286, 0.7926212549209595, 0.4229283928871155, 0.5510279536247253, 0.7659546136856079, 0.45107677578926086, 0.47273457050323486, 0.26863956451416016]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
sPd5Wmkc_0,NonFight,"[1, 0, 1, 0, 1, 0, 1, 3, 2, 1, 1, 9, 9, 8, 8, 6]","[0.0, 0.08571360260248184, 0.05503378435969353, 0.06327228993177414, 5.842289447784424, 0.049985725432634354, 0.048905376344919205, 0.05706653743982315, 0.043346744030714035, 0.06232438236474991, 0.054400909692049026, 3.7607991695404053, 0.6852497458457947, 0.7734315991401672, 0.6845741271972656, 0.6596121788024902]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sq03O3JL_0,NonFight,"[2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0.0, 0.18669161200523376, 0.11099006980657578, 0.19615915417671204, 0.12716908752918243, 0.1323934644460678, 0.13482370972633362, 0.1402033120393753, 0.18243379890918732, 0.1808622032403946, 1.0216060876846313, 0.5505279302597046, 0.3365100622177124, 0.3419588506221771, 0.31850454211235046, 0.36792272329330444]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Suv_mMs8J9g_0,NonFight,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]","[0.0, 0.0, 2.048076868057251, 1.2806206941604614, 1.2314176559448242, 0.8231235146522522, 1.0247243642807007, 0.8076038360595703, 1.3185381889343262, 0.828827440738678, 0.4780735969543457, 0.5277071595191956, 0.7370195388793945, 0.5193791389465332, 0.4867202639579773, 0.38414520025253296]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SVdz24hD_0,NonFight,"[5, 6, 8, 9, 7, 7, 8, 10, 8, 9, 6, 6, 6, 6, 8, 7]","[0.0, 3.8345370292663574, 3.6091699600219727, 4.73144006729126, 7.088290214538574, 4.7799458503723145, 3.9369449615478516, 3.0593101978302, 5.33129358291626, 5.308474063873291, 3.7861030101776123, 3.5659306049346924, 4.052339553833008, 4.215867519378662, 4.098653316497803, 4.892523288726807]","[0, 0, 0, 2, 0, 0, 3, 3, 1, 1, 1, 0, 0, 0, 2, 1]"
Swr7caI0_0,NonFight,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 4]","[0.0, 0.1300235092639923, 0.0921124741435051, 0.08586335182189941, 0.11369949579238892, 0.09008508175611496, 0.07757598906755447, 0.0768524631857872, 0.08019600808620453, 0.06526670604944229, 0.10405491292476654, 0.09947822242975235, 0.11070945858955383, 0.11706238985061646, 0.17886851727962494, 0.18678469955921173]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
sy7BoRGE_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 12.818644523620605, 10.698211669921875, 12.935812950134277, 12.034409523010254, 12.399055480957031, 11.892635345458984, 12.5411958694458, 11.753942489624023, 13.424880027770996, 12.07426929473877, 13.534414291381836, 11.976628303527832, 13.366787910461426, 10.524859428405762, 13.48094654083252]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sYGIUeBX_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.05361391231417656, 0.031727906316518784, 0.05117353796958923, 0.039250243455171585, 0.043630894273519516, 0.039174195379018784, 0.07309884577989578, 0.1599547415971756, 0.486735075712204, 0.41067641973495483, 0.3164001703262329, 0.3922818601131439, 0.7901704907417297, 0.6125752329826355, 0.7399643659591675]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
TfDHgxDm_0,NonFight,"[9, 11, 11, 13, 13, 10, 10, 12, 10, 12, 10, 8, 10, 10, 9, 10]","[0.0, 1.12138831615448, 1.0855624675750732, 1.5498802661895752, 0.9209299683570862, 0.9526264667510986, 1.1851344108581543, 1.4049702882766724, 1.6056379079818726, 1.3606222867965698, 1.014866590499878, 1.0412404537200928, 1.014795184135437, 1.6070287227630615, 2.183396577835083, 3.0771682262420654]","[2, 1, 2, 3, 3, 2, 1, 2, 1, 1, 1, 2, 3, 3, 0, 1]"
tgkbh2d9_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.05618413910269737, 0.012281049974262714, 0.029860274866223335, 0.036150749772787094, 0.026703856885433197, 0.03696906194090843, 0.02721257507801056, 0.031003570184111595, 0.03516567870974541, 0.03476690873503685, 0.032699551433324814, 0.01156403124332428, 0.03046027570962906, 0.027057873085141182, 0.02076459303498268]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
THqDidIr4Xs_0,NonFight,"[1, 2, 4, 3, 2, 4, 5, 4, 3, 4, 3, 4, 3, 3, 3, 3]","[0.0, 1.4479706287384033, 1.145694375038147, 1.1397534608840942, 0.7133201956748962, 1.0356435775756836, 2.0846190452575684, 2.0048062801361084, 2.0292181968688965, 1.5249849557876587, 2.4653525352478027, 1.9478063583374023, 1.9210642576217651, 1.6297755241394043, 1.3089889287948608, 1.6632152795791626]","[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1]"
THqDidIr4Xs_1,NonFight,"[1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.4858105480670929, 0.37998872995376587, 0.4271751642227173, 0.4150831997394562, 0.49459969997406006, 0.9178872108459473, 0.7080103754997253, 0.5770264863967896, 0.6211899518966675, 0.6209555268287659, 0.34612807631492615, 0.3699747622013092, 0.31291282176971436, 0.2714664041996002, 0.26145613193511963]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tIHY2ZFQ_0,NonFight,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0]","[0.0, 0.6142919659614563, 0.614480197429657, 0.921817421913147, 0.7631402611732483, 0.9199296236038208, 1.2131253480911255, 0.5563972592353821, 0.2616647779941559, 0.21258875727653503, 0.14002075791358948, 0.11158068478107452, 0.18163460493087769, 0.24559848010540009, 0.22115948796272278, 0.1687849760055542]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tILABXoHE7s_0,NonFight,"[2, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 3, 4]","[0.0, 2.0016376972198486, 0.3106452226638794, 0.3182941675186157, 0.37791454792022705, 0.359745055437088, 0.3003290295600891, 0.36402082443237305, 0.24657605588436127, 0.32980450987815857, 0.29811686277389526, 0.19413001835346222, 0.2428882122039795, 0.3208025395870209, 0.48033496737480164, 0.6847416758537292]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tILABXoHE7s_1,NonFight,"[4, 5, 4, 3, 3, 2, 3, 3, 4, 5, 3, 3, 2, 3, 3, 4]","[0.0, 0.5801271200180054, 0.925804615020752, 0.4640960991382599, 1.0351512432098389, 0.5292617082595825, 0.4656488299369812, 0.5884705185890198, 0.47871309518814087, 0.3750799894332886, 0.6431282162666321, 0.5612512826919556, 0.5800839066505432, 0.7299851179122925, 0.8961376547813416, 0.48914065957069397]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
tILABXoHE7s_2,NonFight,"[4, 2, 3, 3, 2, 3, 2, 3, 2, 3, 4, 2, 3, 3, 3, 2]","[0.0, 0.48960912227630615, 0.6256723999977112, 0.7898680567741394, 0.6410582065582275, 0.6103647351264954, 0.6847429275512695, 0.5165849328041077, 0.6130589842796326, 0.633232831954956, 0.855527937412262, 0.9667567014694214, 1.1542235612869263, 2.223926067352295, 2.3695154190063477, 2.097404718399048]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
tIvvuvuJFYc_0,NonFight,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","[0.0, 1.194097876548767, 3.953091621398926, 7.705805778503418, 6.583161354064941, 3.2285749912261963, 1.6045929193496704, 1.6037882566452026, 0.5862168073654175, 0.584821879863739, 0.8853563666343689, 0.49915310740470886, 0.5245896577835083, 1.87296724319458, 1.0519537925720215, 1.1989338397979736]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
